file_path,case_name,predictor,episode_id,check_name,severity,status,message,observed,expected,rel_error
results\mpc_phase1\rc\te_ext_01.json,singlezone_commercial_hydronic,rc,te_ext_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.20896454608622972,0.20896454608622972,0.0
results\mpc_phase1\rc\te_ext_01.json,singlezone_commercial_hydronic,rc,te_ext_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_ext_01.json,singlezone_commercial_hydronic,rc,te_ext_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_ext_01.json,singlezone_commercial_hydronic,rc,te_ext_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0003007368058707431,0.0003007368058707431,0.0
results\mpc_phase1\rc\te_ext_01.json,singlezone_commercial_hydronic,rc,te_ext_01,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.019764378024445164,0.019764378024445164,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",21706704.15012844,21706704.15,5.917091697698836e-12
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,177879.6276026301,177879.63,1.3477484260137132e-08
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",21520155.114601277,21520155.11,2.1381246498757412e-10
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",186549.0355271609,186549.04,2.39767469303109e-08
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.445954316326173,2.446,1.8676890362615394e-05
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,4.188683859233308,4.1887,3.853407188888324e-06
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,128.0,128.0,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.20904424631734173,0.20904424631734173,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0003007368058707431,0.0003007368058707431,0.0
results\mpc_phase1\rc\te_ext_02.json,singlezone_commercial_hydronic,rc,te_ext_02,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.019764378024445164,0.019764378024445164,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",93181060.86309381,93181060.86,3.32021213413457e-11
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,205888.6823386954,205888.68,1.1359028568574984e-08
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",92378718.14131126,92378718.14,1.4194367577040858e-11
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",802342.7217825385,802342.72,2.2216671769805592e-09
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.9780675349886425,2.978,2.2677967979286393e-05
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,52.41072190030252,52.4107,4.17859378348416e-07
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,1062.0,1062.0,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.8973462029489858,0.8973462029489858,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0007442344673465977,0.0007442344673465977,0.0
results\mpc_phase1\rc\te_long_01.json,singlezone_commercial_hydronic,rc,te_long_01,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.023629902687922286,0.023629902687922286,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",93181060.86309381,93181060.86,3.32021213413457e-11
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,205888.6823386954,205888.68,1.1359028568574984e-08
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",92378718.14131126,92378718.14,1.4194367577040858e-11
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",802342.7217825385,802342.72,2.2216671769805592e-09
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,3.0215709714765477,3.022,0.0001419684061720905
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,52.41072190030252,52.4107,4.17859378348416e-07
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,1062.0,1062.0,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.8973462029489858,0.8973462029489858,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0007442344673465977,0.0007442344673465977,0.0
results\mpc_phase1\rc\te_long_02.json,singlezone_commercial_hydronic,rc,te_long_02,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.023629902687922286,0.023629902687922286,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",93181060.86309381,93181060.86,3.32021213413457e-11
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,205888.6823386954,205888.68,1.1359028568574984e-08
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",92378718.14131126,92378718.14,1.4194367577040858e-11
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",802342.7217825385,802342.72,2.2216671769805592e-09
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,3.023891735857534,3.024,3.580163441339915e-05
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,52.41072190030252,52.4107,4.17859378348416e-07
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,1062.0,1062.0,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.8973462029489858,0.8973462029489858,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0007442344673465977,0.0007442344673465977,0.0
results\mpc_phase1\rc\te_long_03.json,singlezone_commercial_hydronic,rc,te_long_03,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.023629902687922286,0.023629902687922286,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",14502002.643822221,14502002.64,2.6356501127921073e-10
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,149571.50907778298,149571.51,6.165726573218809e-09
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",13713323.54704391,13713323.55,2.155633887155203e-10
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",788679.0967783101,788679.1,4.084918492004398e-09
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.3819824418751523,2.382,7.3711691216739595e-06
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,9.131628507585248,9.1316,3.1218609276669986e-06
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,144.0,144.0,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.13601818267125532,0.13601818267125532,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.062117318045820484,0.062117318045820484,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.006162615172386239,0.006162615172386239,0.0
results\mpc_phase1\rc\te_std_01.json,singlezone_commercial_hydronic,rc,te_std_01,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.015794721261331877,0.015794721261331877,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",20285474.01788116,20285474.02,1.044511363918712e-10
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,204822.38998238265,204822.39,8.60128791716262e-11
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",19648743.499123868,19648743.5,4.458974177375593e-11
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",636730.5187572887,636730.52,1.9517068620741787e-09
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.3821479148214815,2.382,6.209690238511929e-05
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,4.592995619834795,4.593,9.536610504604414e-07
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,97.0,97.0,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.1930935024818991,0.1930935024818991,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.03603700024882433,0.03603700024882433,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.003925729806488702,0.003925729806488702,0.0
results\mpc_phase1\rc\te_std_02.json,singlezone_commercial_hydronic,rc,te_std_02,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.023109912318670968,0.023109912318670968,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",108192.0,108192.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,644.0,644.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",0.0,0.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",108192.0,108192.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.6895891382342336,2.69,0.00015273671589826165
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,315.9944692931194,315.9945,9.717536424350459e-08
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,280.0,280.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,-2.9912098809332e-37,-2.9912098809332e-37,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,663.9182712102179,663.9182712102179,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_std_03.json,twozone_apartment_hydronic,rc,te_std_03,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,1.1121810834121391e-36,1.1121810834121391e-36,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",22068416.129104152,22068416.13,4.0594061206114555e-11
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,205888.6823386954,205888.68,1.1359028568574984e-08
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",21880438.753247645,21880438.75,1.4842685694609405e-10
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",187977.3758565096,187977.38,2.204249467588607e-08
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.5507443453447887,2.551,0.00010021742658231683
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,10.568161700784145,10.5682,3.6240055878819675e-06
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,164.0,164.0,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.21252183907821365,0.21252183907821365,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0003040018132322104,0.0003040018132322104,0.0
results\mpc_phase1\rc\te_win_01.json,singlezone_commercial_hydronic,rc,te_win_01,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.023629902687922286,0.023629902687922286,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",24972031.72171607,24972031.72,6.871967392918539e-11
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,247613.44368971564,247613.44,1.490111214785737e-08
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",24629393.72875907,24629393.73,5.0384165559427604e-11
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",342637.9929569975,342637.99,8.630092322111457e-09
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,2.5569483629970775,2.557,2.0194369543384178e-05
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,7.68574341385883,7.6857,5.6486538416220224e-06
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,127.0,127.0,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.24021406902222928,0.24021406902222928,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.002101785045434054,0.002101785045434054,0.0
results\mpc_phase1\rc\te_win_02.json,singlezone_commercial_hydronic,rc,te_win_02,challenge_equals_boptest_pdih_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.027092010054013134,0.027092010054013134,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",185284.06054521317,185284.06,2.942580023393415e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,5637.040129404406,5637.04,2.295609148152496e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",183370.27399589928,183370.27,2.179142390778761e-08
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,energy_integral_electric,warning,pass,"sum(max(power_electric_w,0))*dt_h should match diagnostic electric_energy_Wh",1913.786549313902,1913.79,1.8030641282215258e-06
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,solve_time_mean,warning,pass,mean(step.solve_time_ms) should match diagnostic mpc_solve_time_mean_ms,294.5958919664831,294.596,3.6671752800724824e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,comfort_integral,error,pass,reconstructed comfort from step bounds should match diagnostic comfort_Kh,18.908786930174827,18.9088,6.912033112810733e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,comfort_violation_steps,error,pass,count of violating steps should match diagnostic comfort_violation_steps,38.0,38.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,challenge_equals_boptest_cost_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.20312820530518683,0.20312820530518683,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,challenge_equals_boptest_tdis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,9.806441223960855,9.806441223960855,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,challenge_equals_boptest_idis_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.0,0.0,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_01.json,bestest_hydronic,pinn,te_std_01,challenge_equals_boptest_pele_tot,error,pass,challenge_kpis value should equal boptest_kpis value,0.00025517153990852024,0.00025517153990852024,0.0
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,energy_integral_total,error,pass,"sum(max(power_w,0))*dt_h should match diagnostic total_energy_Wh",29987.520116669042,29987.52,3.890586542164841e-09
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,peak_power,error,pass,max(power_w) should match diagnostic peak_power_W,5601.1323687932745,5601.13,4.2291346110510734e-07
results\eu_rc_vs_pinn\raw\bestest_hydronic\pinn\te_std_02.json,bestest_hydronic,pinn,te_std_02,energy_integral_heating,error,pass,"sum(max(power_heating_w,0))*dt_h should match diagnostic heating_energy_Wh",28805.565543812776,28805.57,1.5469880386659425e-07
